SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon,CITATION
56.0266784,0.838814612,17.44120626,8.74310791,0.194359483,4.0610903,6.557075197,3.866730771,1.974283172,0.296653948,60.4,116,12.8,49.3,10.6,1.96,9.28,1.43,6.74,1.29,3.55,0.47,3.01,0.43,701,37.2,51.9,602,1.5,9.14,0.38,22.5,0.55,10.6,42.2,40.3,217,22.1,14.8,5.84,1.623655914,0.245698925,14.93796526,3.03654485,18.84408602,13.63163576,38.53820598,1.134408602,5.698113208,2.239202658,3.521594684,3.981132075,0.07403709,16.37873754,0.286666667,3.11827957,1.325268817,7.475083056,3.083056478,2.774193548,0.890795632,0.60483871,0.548387097,0.367245658,0.101843318,0.068202765,43.88384649,50,0,29.446,94.434,"Wang et al., 2019"
52.9497816,1.104825427,18.70019334,7.808456006,0.163677841,4.7159678,7.191595143,3.825969535,2.618845457,0.920687856,110,234,27.6,114,19.5,3.76,13.7,1.81,6.35,1.08,2.87,0.35,2.36,0.35,1448,32.9,113,723,9.02,12.8,0.74,39,4.13,12.8,386,18.5,224,24.4,6.07,6.44,3.343465046,0.389057751,39.08108108,5.423728814,44.01215805,31.66344847,99.15254237,11.7325228,5.641025641,2.690677966,8.262711864,19.79487179,0.078038674,48.30508475,0.038802661,7.112462006,3.465045593,16.52542373,5.805084746,3.227678571,0.896159317,1.185410334,1.318918919,0.328108108,0.108928571,0.027098214,48.99512786,50,0,29.446,94.434,"Wang et al., 2019"
51.6274772,1.108943423,18.57480234,9.908614848,0.236163877,4.9594414,7.413492145,3.604066126,2.320566793,0.246431872,16.2,40.7,5.81,28,7.36,1.6,7.32,1.31,6.93,1.45,4.18,0.59,3.88,0.6,521,43.1,86.2,416,3.86,9.41,0.64,4.27,1.99,12.5,151,32.6,267,29.9,38.5,5.92,0.37587007,0.218329466,12.7607362,2.425257732,12.08816705,2.836356518,10.48969072,3.503480278,2.201086957,1.786082474,1.896907216,20.51630435,0.165451056,7.216494845,0.155440415,0.944315545,0.649651972,1.100515464,1.886597938,1.558052434,0.799168975,0.099071926,0.917177914,1.180981595,0.111985019,0.144194757,28.99098618,50,0,29.446,94.434,"Wang et al., 2019"
53.3456581,1.0886869,18.67200739,7.708108663,0.164330098,4.6731372,7.138088636,3.810404149,2.526575258,0.873003646,95.5,209,24.9,99.4,17.6,3.57,12.7,1.67,5.74,0.99,2.5,0.33,2.18,0.31,1588,29.7,111,725,9.82,13.3,0.84,35.2,4.5,13.3,424,18.4,219,25.3,9.02,6.34,3.215488215,0.447811448,39.40217391,6.100917431,53.46801347,29.75941625,95.87155963,14.27609428,5.426136364,2.633027523,8.073394495,24.09090909,0.069899244,45.59633028,0.031568228,7.037037037,3.346801347,16.14678899,5.825688073,3.310502283,0.887769784,1.185185185,1.375,0.490217391,0.115525114,0.041187215,50.85436814,50,0,29.446,94.434,"Wang et al., 2019"
48.5196948,1.051889827,21.68118547,9.88470062,0.194037929,3.5743829,8.353843483,4.176921741,1.93016677,0.633176401,79.1,153,16.3,62.7,11.9,2.31,10,1.44,6.9,1.37,4.08,0.57,3.89,0.65,1054,39.5,47.8,752,9.68,6.22,0.25,18.5,1.68,8.42,479,19.4,158,17.7,4.29,6.11,2.002531646,0.157468354,38.7628866,1.598971722,26.6835443,13.81352163,39.33161954,12.12658228,6.647058824,1.77377892,3.059125964,40.25210084,0.045351044,16.11825193,0.06714876,3.873417722,1.587341772,4.755784062,2.570694087,4.759493671,0.731051345,0.46835443,0.912371134,0.221134021,0.112025316,0.027151899,38.93138639,45.8,1.4,29.446,94.434,"Wang et al., 2019"
49.3183311,0.574901445,18.91015112,9.668610381,0.195055848,8.3258049,7.945959264,2.186678712,2.771846255,0.102660972,6.61,17.1,2.23,10.1,2.4,0.87,2.41,0.38,2.24,0.4,1.26,0.17,1.06,0.14,366,12,137,243,1.05,6.67,0.4,0.68,0.78,9.37,32.2,20.2,167,44.5,65.5,4.96,0.550833333,0.555833333,12.02970297,6.29245283,30.5,4.236167503,16.13207547,2.683333333,2.754166667,2.113207547,2.264150943,13.41666667,0.37431694,9.528301887,0.133333333,1.425,0.841666667,0.641509434,2.273584906,1.45508982,0.624031008,0.056666667,2.202970297,3.242574257,0.266467066,0.392215569,42.50206043,49.5,0.9,29.463,94.424,"Wang et al., 2019"
55.5179075,1.314871193,21.28068454,5.70350666,0.060686363,2.6499712,6.604699147,4.005299942,2.275738604,0.58663484,60.2,115,13.1,48,8.41,1.93,4.72,0.47,2.88,0.37,1.28,0.08,0.85,0.07,1544,10.9,63.5,822,4.65,6.51,0.24,9.07,0.9,14,211,9.95,165,13.4,10.1,6.28,5.52293578,0.597247706,82.61306533,7.658823529,141.6513761,48.11218665,135.2941176,19.35779817,7.158145065,3.388235294,9.894117647,25.08917955,0.041126943,56.47058824,0.015053763,10.55045872,4.403669725,10.67058824,5.552941176,4.981818182,0.950995406,0.832110092,1.346733668,1.015075377,0.081212121,0.061212121,56.41479717,50,0,29.463,94.424,"Wang et al., 2019"
51.9520569,0.935424847,18.32815937,9.870274049,0.174749697,5.1499764,9.128101807,3.69030242,0.442013939,0.328940606,9.65,21.7,2.85,13.3,3.03,1.17,2.96,0.4,2.58,0.43,1.34,0.19,1.3,0.21,670,11.5,6.79,181,0.88,2.18,0.13,0.63,0.16,4.86,24.7,21.7,263,26.9,22.6,4.13,0.839130435,0.189565217,8.341013825,1.676923077,58.26086957,5.042680948,16.69230769,2.147826087,3.184818482,1.984615385,2.330769231,8.151815182,0.010134328,10.23076923,0.238636364,1.886956522,1.156521739,0.484615385,2.276923077,0.688212928,0.452702703,0.054782609,1.239631336,1.041474654,0.102281369,0.085931559,29.82664284,54.2,1.7,29.4,94.72,"Wang et al., 2019"
52.1232546,0.863069857,18.4738048,9.727002784,0.1746689,5.0653981,9.021134937,3.750244023,0.472633493,0.328788517,9.46,21,2.86,12.9,2.92,1.21,2.77,0.39,2.5,0.42,1.28,0.18,1.14,0.19,669,11.1,6.63,183,0.89,1.98,0.13,0.57,0.18,5.32,26.5,20.3,257,27.3,22.4,4.22,0.852252252,0.178378378,9.014778325,1.736842105,60.27027027,5.637204826,18.42105263,2.387387387,3.239726027,2.192982456,2.561403509,9.075342466,0.009910314,11.31578947,0.213483146,1.891891892,1.162162162,0.5,2.429824561,0.712062257,0.468109339,0.051351351,1.344827586,1.103448276,0.106225681,0.087159533,28.39393697,54,0,29.4,94.72,"Wang et al., 2019"
50.9904848,1.209908949,18.13838077,10.73332786,0.205069313,5.3318021,8.797473546,3.680994176,0.533180215,0.37937823,9.81,22.3,3.18,15.3,3.61,1.11,3.58,0.51,3.04,0.56,1.57,0.21,1.46,0.23,641,14,6.01,189,1.13,2.65,0.13,0.5,0.15,4.04,36.8,21.9,295,31.1,19,4.21,0.700714286,0.189285714,8.630136986,1.815068493,45.78571429,4.564504942,15.2739726,2.628571429,2.717451524,2.082191781,2.47260274,10.19390582,0.009375975,10.47945205,0.203539823,1.592857143,1.092857143,0.342465753,2.452054795,0.640677966,0.479020979,0.035714286,1.420091324,0.867579909,0.105423729,0.06440678,27.59745535,54,0,29.4,94.72,"Wang et al., 2019"
50.6248589,1.169686647,17.71972666,11.12433564,0.194947775,5.4995793,9.162545402,3.724528534,0.451458004,0.328333094,10.8,26.8,3.95,21.3,5.32,1.52,5.68,0.83,4.86,0.86,2.59,0.37,2.24,0.33,656,22.4,4.31,172,1.73,2.93,0.14,0.62,0.19,4.65,50,30.1,345,34.8,36.2,4.18,0.482142857,0.130803571,5.714285714,1.308035714,29.28571429,3.275316456,11.96428571,2.232142857,2.030075188,2.169642857,2.375,9.398496241,0.006570122,9.508928571,0.190751445,1.196428571,0.950892857,0.276785714,2.535714286,0.498550725,0.455767077,0.027678571,1.156146179,1.202657807,0.100869565,0.104927536,26.74600662,54,0,29.4,94.72,"Wang et al., 2019"
51.6927705,1.006210044,18.55898525,9.735844454,0.193111019,5.0107227,9.106709083,3.892711584,0.487859415,0.315075872,9.83,22.9,3.14,15.9,3.9,1.35,3.63,0.56,3.47,0.62,1.78,0.25,1.55,0.24,731,16.4,6.1,187,1.41,2.37,0.15,0.57,0.23,4.64,45,24.1,264,28.1,21.3,4.38,0.599390244,0.144512195,7.7593361,1.529032258,44.57317073,4.308234654,14.77419355,2.743902439,2.520512821,2.238709677,2.516129032,11.53846154,0.008344733,10.25806452,0.170212766,1.396341463,0.969512195,0.367741935,2.341935484,0.708333333,0.481026786,0.034756098,1.165975104,0.883817427,0.106439394,0.080681818,26.81169404,54,0,29.4,94.72,"Wang et al., 2019"
54.3642404,0.825531058,19.47045203,7.580791302,0.140944327,4.1679251,8.174770965,3.815564281,1.137622068,0.322158462,13.6,29.9,4.29,18,4.02,1.21,3.06,0.5,3,0.55,1.6,0.25,1.54,0.24,844,16.7,21.3,502,2.31,2.88,0.3,2.13,0.94,23.6,82.4,19.3,217,26.2,52,4.95,0.814371257,0.17245509,26.01036269,1.87012987,50.53892216,5.999232835,19.41558442,4.934131737,3.383084577,1.948051948,2.61038961,20.49751244,0.025236967,11.68831169,0.103896104,1.790419162,1.077844311,1.383116883,1.987012987,2.313364055,0.60591133,0.12754491,1.357512953,2.694300518,0.120737327,0.239631336,38.19974617,57.3,0.9,29.415,90.226,"Wang et al., 2019"
54.0918887,0.805688158,19.35665801,7.869559087,0.15106653,4.1291518,8.248232522,3.847160956,1.188390034,0.312204161,13.1,27.9,3.85,17.4,4.02,1.19,2.94,0.47,2.74,0.57,1.73,0.23,1.38,0.25,724,15.4,17.1,491,1.88,2.78,0.26,1.68,0.65,16.8,57,16.7,193,23.5,72.1,5.04,0.850649351,0.180519481,29.4011976,2.014492754,47.01298701,6.448663854,20.2173913,3.701298701,3.258706468,1.985507246,2.913043478,14.17910448,0.023618785,12.60869565,0.132978723,1.811688312,1.12987013,1.217391304,2.130434783,2.544041451,0.61050061,0.109090909,1.407185629,4.317365269,0.121761658,0.37357513,35.42020151,57,0,29.415,90.226,"Wang et al., 2019"
53.8987911,0.772742524,19.87778467,7.464082724,0.142347307,4.1890779,8.500167766,3.762035973,1.108275462,0.284694614,12.5,25.8,3.47,16.2,3.52,1.18,2.69,0.43,2.51,0.51,1.5,0.2,1.43,0.2,897,15.4,32.3,378,1.93,2.2,0.19,2.53,1.01,13.7,65.2,19.8,229,26.3,51,4.87,0.811688312,0.142857143,19.09090909,1.538461538,58.24675325,5.938154672,18.04195804,4.233766234,3.551136364,1.755244755,2.461538462,18.52272727,0.036008919,11.32867133,0.103626943,1.675324675,1.051948052,1.769230769,1.881118881,1.650655022,0.572966507,0.164285714,1.328282828,2.575757576,0.114847162,0.222707424,40.03099178,57,0,29.415,90.226,"Wang et al., 2019"
51.7791137,0.863154474,19.46667208,8.475161461,0.162476136,5.1789268,9.200211219,3.483082172,1.086559162,0.304642756,10.9,23.1,3.24,14.5,3.52,1.05,2.68,0.41,2.47,0.54,1.55,0.23,1.33,0.22,769,15.2,64.3,251,1.12,2.67,0.23,0.86,0.62,15.4,33.2,21.7,273,33.1,85,4.57,0.717105263,0.175657895,11.56682028,2.007518797,50.59210526,5.567399511,17.36842105,2.184210526,3.096590909,1.857142857,2.646616541,9.431818182,0.083615085,10.90225564,0.196428571,1.519736842,0.953947368,0.646616541,2.015037594,0.919413919,0.496688742,0.056578947,1.525345622,3.917050691,0.121245421,0.311355311,30.23255899,57,0,29.415,90.226,"Wang et al., 2019"
52.4676424,0.876980767,19.69678642,8.491593081,0.151203581,4.6369098,8.981492682,3.749848796,0.655215516,0.292326922,11,22.7,3.2,15.4,3.42,1.25,2.76,0.39,2.6,0.48,1.47,0.21,1.32,0.23,848,13.9,8.39,361,0.95,1.31,0.15,0.77,0.32,9.83,27,20.1,254,30.1,44.3,4.41,0.791366906,0.094244604,17.960199,0.992424242,61.00719424,5.661040788,17.1969697,1.942446043,3.216374269,1.96969697,2.590909091,7.894736842,0.009893868,11.66666667,0.242105263,1.633093525,1.107913669,0.583333333,2.090909091,1.421259843,0.490460157,0.055395683,1.497512438,2.2039801,0.118503937,0.174409449,31.24594078,57,0,29.415,90.226,"Wang et al., 2019"
53.9505318,0.845523817,18.77470356,8.286133409,0.152805509,4.5637912,8.495986309,3.61639705,1.00851636,0.305611018,14.2,28.6,4.17,19.5,4.43,1.21,3.76,0.55,3.45,0.64,2.01,0.27,1.78,0.27,699,18.3,24.9,337,5.17,2.71,0.23,2.98,1.12,13.1,189,21.8,238,26.9,78.5,4.62,0.775956284,0.148087432,15.4587156,1.52247191,38.19672131,5.419333428,16.06741573,10.32786885,3.205417607,1.938202247,2.488764045,42.66365688,0.035622318,10.95505618,0.052224371,1.56284153,1.06557377,1.674157303,2.112359551,1.415966387,0.544364508,0.16284153,1.233944954,3.600917431,0.11302521,0.329831933,32.15594451,57,0,29.412,90.22,"Wang et al., 2019"
54.1166153,0.764791059,18.20202721,7.674423348,0.152958212,5.5370873,8.708420859,3.518038872,1.04011584,0.285521995,12.7,26.3,3.86,17.3,4.14,1.11,3.24,0.54,3.27,0.67,2,0.26,1.92,0.28,778,18.6,21.3,514,2.61,2.82,0.21,1.45,0.65,11.8,92.2,23.1,204,31.3,164,4.56,0.682795699,0.151612903,22.25108225,1.46875,41.82795699,4.493451125,13.69791667,4.956989247,3.06763285,1.703125,2.15625,22.2705314,0.027377892,9.010416667,0.107279693,1.413978495,0.930107527,0.755208333,1.6875,2.519607843,0.523419204,0.077956989,1.354978355,7.0995671,0.153431373,0.803921569,29.997987,57,0,29.412,90.22,"Wang et al., 2019"
50.8004487,0.927908637,17.0592434,9.299479963,0.203935964,5.1595799,10.17640461,2.702151524,3.079433058,0.591414296,25.4,46,6.54,32,7.06,2,5.1,0.77,4.2,0.75,2.22,0.29,1.65,0.26,979,22,52,1100,1.64,2.43,0.16,1.6,0.6,8.42,49.3,23.3,310,32.6,22.4,5.78,1.154545455,0.110454545,47.21030043,1.472727273,44.5,10.45748625,27.87878788,2.240909091,3.597733711,2.545454545,4.278787879,6.983002833,0.053115424,19.39393939,0.158536585,2.090909091,1.454545455,0.96969697,3.090909091,3.548387097,0.568136272,0.072727273,1.399141631,0.961373391,0.10516129,0.072258065,19.7535933,57,0,29.318,90.313,"Wang et al., 2019"
51.3024256,0.896468119,17.11439137,9.415971395,0.22411703,4.9611361,9.912085001,3.463626825,2.108737508,0.601041125,28.3,53.6,7.33,32.9,7.57,2.11,5.83,0.85,4.54,0.87,2.55,0.31,1.93,0.29,913,24.7,42.7,828,1.96,3.37,0.23,2.56,1.27,7.21,52.4,22.8,310,33.1,19.6,5.57,1.145748988,0.136437247,36.31578947,1.74611399,36.96356275,9.961085241,27.77202073,2.12145749,3.738441215,2.352331606,3.922279793,6.922060766,0.046768894,17.04663212,0.147959184,2.170040486,1.331983806,1.32642487,3.020725389,2.670967742,0.562178828,0.103643725,1.451754386,0.859649123,0.106774194,0.063225806,20.05002589,57,0,29.318,90.313,"Wang et al., 2019"
50.5527137,0.894918288,17.02378652,9.6030834,0.20339052,5.1457802,10.2102041,2.827128228,2.928823488,0.61017156,29.5,55.8,7.99,32.8,7.64,2.24,6.47,0.85,4.72,0.84,2.47,0.31,2.05,0.3,1186,26.6,65.8,1311,2.04,2.18,0.16,1.78,0.51,9.18,60.7,27.1,365,38.6,35,5.76,1.109022556,0.081954887,48.37638376,1.063414634,44.58646617,9.775650921,27.2195122,2.281954887,3.861256545,2.302439024,3.726829268,7.945026178,0.055480607,16,0.147058824,2.097744361,1.233082707,0.868292683,3.156097561,3.591780822,0.56374502,0.066917293,1.424354244,1.291512915,0.105753425,0.095890411,19.19069186,57,0,29.318,90.313,"Wang et al., 2019"
50.2209026,0.86728499,17.54976685,9.659514116,0.193863704,5.0506596,10.40741988,2.734498556,2.795718673,0.520370994,25.4,47.5,6.78,28.4,6.61,2.22,5.04,0.77,4.25,0.74,2.11,0.27,1.84,0.25,1114,21.5,45.2,1305,1.73,1.94,0.2,1.94,0.53,8.96,51.7,24.7,331,35.2,23.7,5.53,1.181395349,0.090232558,52.8340081,1.054347826,51.81395349,9.377637131,25.81521739,2.404651163,3.842662632,2.309782609,3.592391304,7.821482602,0.040574506,15.43478261,0.144508671,2.209302326,1.320930233,1.054347826,2.739130435,3.942598187,0.531372549,0.090232558,1.425101215,0.95951417,0.106344411,0.071601208,18.79588329,57,0,29.318,90.313,"Wang et al., 2019"
51.1923818,0.836043678,17.07772148,9.289260917,0.203913092,4.9958708,9.981545865,2.864978946,3.02810942,0.53017404,21.7,41.7,5.85,25.7,6.07,1.97,4.94,0.72,3.86,0.69,1.91,0.26,1.59,0.23,982,20.3,52,1414,1.73,2.2,0.16,2.13,1.13,8.32,55,22.2,291,31.4,29.5,5.89,1.068965517,0.108374384,63.69369369,1.383647799,48.37438424,9.271289441,26.22641509,2.709359606,3.574958814,2.427672956,3.817610063,9.060955519,0.052953157,16.16352201,0.132947977,2.054187192,1.266009852,1.339622642,3.106918239,4.859106529,0.590398366,0.104926108,1.414414414,1.328828829,0.10790378,0.10137457,18.39334005,57,0,29.318,90.313,"Wang et al., 2019"
59.5112446,1.552731996,11.76219859,5.242753917,0.071040026,7.6418771,3.521555574,1.562880572,8.656734594,0.476983032,40.8,123,22.1,111,25.4,3.83,11.9,1.23,4.74,0.72,1.79,0.23,1.53,0.21,634,21.7,602,2939,19.1,35.3,2.06,232,34.4,60.2,722,15.4,111,217,278,10.22,1.880184332,1.626728111,190.8441558,23.07189542,29.21658986,18.11533052,80.39215686,33.2718894,1.606299213,3.098039216,16.60130719,28.42519685,0.949526814,72.54901961,0.010994764,5.668202765,5.115207373,151.6339869,7.777777778,26.47747748,2.902017291,10.69124424,14.09090909,18.05194805,1.954954955,2.504504505,65.77494545,18,0,31.496987,82.767529,"Wang, B., et al., 2014"
59.6274426,1.5320306,11.50544835,5.186583064,0.071021286,7.6804448,3.764128163,1.73494856,8.157302003,0.740650555,56.7,162,27.8,132,28.7,4.35,13.2,1.34,5.01,0.75,1.94,0.25,1.6,0.23,701,24.3,6142,3007,18.5,34.9,2,240,37.4,65.4,717,14.8,104,219,304,9.89,2.333333333,1.436213992,203.1756757,21.8125,28.84773663,24.07357595,101.25,29.50617284,1.975609756,3.13125,17.9375,24.9825784,8.761768902,82.5,0.012432432,6.666666667,5.432098765,150,8.25,28.91346154,2.628032345,9.87654321,14.7972973,20.54054054,2.105769231,2.923076923,66.16175039,18,0,31.496987,82.767529,"Wang, B., et al., 2014"
53.7783439,1.691719745,10.40509554,7.291719745,0.101910828,10.0076433,6.002547771,1.487898089,8.478980892,0.754140127,142,294,45.7,185,34.5,6.58,18.9,1.96,7,0.99,2.28,0.28,1.88,0.26,1626,33.1,892,5794,17.4,32,1.82,143,12.6,96.4,745,17.9,159,231,321,9.97,4.290030211,0.966767372,323.6871508,17.0212766,49.12386707,51.31071012,156.3829787,22.50755287,4.115942029,3.723404255,18.35106383,21.5942029,0.548585486,98.40425532,0.014942529,8.882175227,5.589123867,76.06382979,10.05319149,36.44025157,1.660441426,4.320241692,12.90502793,17.93296089,1.452830189,2.018867925,66.69509932,18,0,31.224229,82.806394,"Wang, B., et al., 2014"
59.287812,1.407244249,12.23690651,6.112334802,0.091776799,8.1273454,3.987192038,1.702969489,6.699706314,0.346712351,55.4,145,23.8,109,21.9,4.24,10.1,1.15,4.54,0.77,1.95,0.26,1.67,0.24,920,22.6,580,2402,14.4,28.1,1.63,160,22,44.4,603,14.9,121,209,312,8.4,2.451327434,1.243362832,161.2080537,16.82634731,40.7079646,22.53568812,86.82634731,26.68141593,2.529680365,2.718562874,13.11377246,27.53424658,0.630434783,65.26946108,0.016666667,6.415929204,4.82300885,95.80838323,6.047904192,19.85123967,2.10741688,7.079646018,14.02684564,20.93959732,1.727272727,2.578512397,65.55332184,18,0,31.218795,82.897251,"Wang, B., et al., 2014"
59.2148287,1.420338429,12.85457369,5.573040137,0.081746097,7.5308592,4.444944004,1.808632388,6.692961661,0.378075697,73.8,175,26.4,111,20.8,3.76,9.43,0.99,4,0.66,1.65,0.24,1.5,0.22,956,20.7,459,2458,14.2,31,1.75,153,20.6,51,603,14.2,109,192,344,8.5,3.565217391,1.497584541,173.0985915,20.66666667,46.18357488,33.42278481,116.6666667,29.13043478,3.548076923,2.666666667,13.86666667,28.99038462,0.480125523,74,0.015492958,8.45410628,5.362318841,102,6.286666667,22.55045872,1.912643678,7.391304348,13.52112676,24.22535211,1.76146789,3.155963303,66.37239833,18,0,31.218795,82.897251,"Wang, B., et al., 2014"
58.2010582,1.460644318,13.67694225,6.232763376,0.091928663,6.9865784,4.29000429,2.400359543,6.54736369,0.112357255,50.1,114,17.5,75,15.5,4.14,8.11,0.82,3.31,0.52,1.34,0.18,1.18,0.17,1005,16.3,475,2691,13.7,27.7,1.56,126,19.2,54,593,12.4,111,147,271,8.95,3.073619632,1.699386503,217.016129,23.47457627,61.65644172,28.84252306,96.61016949,36.3803681,3.232258065,2.805084746,13.13559322,38.25806452,0.472636816,63.55932203,0.012408759,6.993865031,4.601226994,106.779661,6.872881356,24.24324324,2.085714286,7.73006135,11.85483871,21.85483871,1.324324324,2.441441441,66.50128258,18,0,31.273542,82.938935,"Wang, B., et al., 2014"
55.3945053,1.525739221,12.47037523,7.021451893,0.101715948,9.1137489,5.390945246,1.902088228,6.855654898,0.223775086,46.3,132,22.7,109,23.6,4.3,11.3,1.24,5.12,0.83,2.07,0.28,1.71,0.24,854,24.8,476,2567,15.7,35.3,2.18,169,20.2,60.7,633,20.5,159,142,460,8.76,1.866935484,1.423387097,125.2195122,20.64327485,34.43548387,18.39341673,77.19298246,25.52419355,1.961864407,2.994152047,13.80116959,26.8220339,0.557377049,63.74269006,0.015286624,5.322580645,4.39516129,98.83040936,6.608187135,16.14465409,1.624528302,6.814516129,6.926829268,22.43902439,0.893081761,2.893081761,66.75301853,18,0,31.273542,82.938935,"Wang, B., et al., 2014"
61.6391361,1.341539596,12.96480251,5.262726705,0.061444562,5.3251953,3.225839486,2.058392815,7.752255527,0.36866737,76.3,175,31.6,145,29.8,5.4,14.6,1.45,5.62,0.89,2.26,0.29,1.89,0.27,989,29.9,693,3028,17.2,32.9,1.81,188,28.6,58.7,717,13.6,90.2,202,271,9.81,2.551839465,1.100334448,222.6470588,17.40740741,33.07692308,27.42459759,92.59259259,23.97993311,2.560402685,2.973544974,15.76719577,24.06040268,0.700707786,76.71957672,0.015697674,5.852842809,4.849498328,99.47089947,7.724867725,33.56984479,3.041269841,6.287625418,14.85294118,19.92647059,2.239467849,3.00443459,66.09068691,18,0,31.218795,82.897251,"Wang, B., et al., 2014"
57.6040384,1.546963575,12.41641817,5.981253244,0.091596527,8.4675901,4.376278535,1.933704469,7.175061319,0.407095678,67.8,174,27.6,121,23.7,4.69,10.7,1.12,4.42,0.67,1.74,0.23,1.52,0.21,987,21.7,604,2507,15.5,30.9,1.72,178,23.5,42.9,651,15.7,132,112,415,9.11,3.124423963,1.423963134,159.6815287,20.32894737,45.48387097,30.30146569,114.4736842,30,2.860759494,2.907894737,15.59210526,27.46835443,0.61195542,79.60526316,0.013548387,8.01843318,5.576036866,117.1052632,7.039473684,18.99242424,2.081395349,8.202764977,7.133757962,26.43312102,0.848484848,3.143939394,67.56714887,18,0,31.218795,82.897251,"Wang, B., et al., 2014"
60.2498163,1.367458568,13.47048739,5.216752388,0.081639317,6.102539,4.449342803,2.13282717,6.500530656,0.428606417,70.3,163,24.7,105,19.8,3.67,9.08,0.91,3.69,0.62,1.66,0.23,1.48,0.22,782,19.6,581,1979,13.8,26.7,1.54,150,21.7,44.1,589,13.8,113,123,244,8.63,3.586734694,1.362244898,143.4057971,18.04054054,39.89795918,32.26793249,110.1351351,30.05102041,3.550505051,2.493243243,13.37837838,29.74747475,0.742966752,70.94594595,0.015942029,8.316326531,5.357142857,101.3513514,6.135135135,17.51327434,1.940366973,7.653061224,8.913043478,17.68115942,1.088495575,2.159292035,66.34798035,18,0,31.273542,82.938935,"Wang, B., et al., 2014"
57.5450829,1.365994883,13.57839689,6.357992599,0.091745925,6.9421083,4.821758056,2.477139974,6.493572688,0.326207733,63.9,153,23.4,102,19.9,4.57,10.5,1.1,4.29,0.69,1.73,0.23,1.49,0.21,1145,21.6,389,3220,11.3,28.6,1.63,138,16.7,74.5,509,13.2,116,88,283,8.97,2.958333333,1.324074074,243.9393939,19.19463087,53.00925926,29.1334636,102.6845638,23.56481481,3.211055276,2.879194631,13.3557047,25.57788945,0.339737991,68.45637584,0.018584071,7.083333333,4.722222222,92.61744966,7.046979866,27.75862069,1.860465116,6.388888889,6.666666667,21.43939394,0.75862069,2.439655172,66.45066007,18,0,31.273542,82.938935,"Wang, B., et al., 2014"
66.0270129,0.870393315,15.12436384,6.202320366,0.122879056,1.822706,4.823002959,4.157408071,0.552955753,0.296957719,13.66,34.06,4.55,22.9,5.52,1.79,5.27,0.74,4.57,0.89,2.83,0.4,2.75,0.4,453,26.18,7.54,107.9,3.86,4.95,0.28,1.91,0.71,5.05,158.24,20.44,160.54,0.71,1.38,4.71,0.521772345,0.18907563,5.278864971,1.8,17.30328495,3.374392021,12.38545455,6.044308633,2.474637681,1.661818182,2.007272727,28.66666667,0.016644592,8.327272727,0.103626943,1.300993125,0.874713522,0.694545455,1.916363636,0.67210664,0.976645435,0.072956455,0.034735812,0.067514677,0.004422574,0.008595989,33.41131812,226,0,29.38935,91.14775,"Wang, C., et al., 2016"
