SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V
68.98,0.57,13.99,4.67,0.1,2.17,4.5,2.66,2.21,0.15,32.92,59.96,6.31,21.62,4,0.98,3.39,0.48,2.79,0.55,1.65,0.24,1.62,0.24,400,15.02,84.24,269,3.62,9.95,0.58,14.55,2.43,9.47,144.61,18.14,133.72,6.42,22.96,4.87,2.191744341,0.662450067,14.82910695,6.141975309,26.63115846,14.57623587,37.01234568,9.627829561,8.23,1.722222222,2.469135802,36.1525,0.2106,13.34567901,0.066298343,3.992010652,1.439414115,8.981481481,2.092592593,2.011666168,1.082191781,0.968708389,0.353914002,1.265711136,0.048010769,0.171702064
68.81,0.45,14.58,4.36,0.12,1.99,4.39,2.57,2.55,0.17,29.2,59.08,6.33,22.62,4.35,1.09,3.73,0.54,3.22,0.65,1.93,0.28,1.97,0.29,444.6,17.24,95.48,471.4,3.71,9.72,0.53,11.48,1.62,16.31,157.15,17.1,114.86,7.02,18.13,5.13,1.693735499,0.563805104,27.56725146,4.934010152,25.78886311,10.63205466,29.98984772,9.115429234,6.712643678,1.634517766,2.208121827,36.12643678,0.214754836,11.4822335,0.078167116,3.426914153,1.312064965,5.827411168,1.893401015,4.104126763,1.168224299,0.665893271,0.410526316,1.060233918,0.061117883,0.157844332
64.83,0.6,15.54,5.57,0.13,2.27,5.35,2.71,2.78,0.2,19.23,41.76,5.09,19.73,4.25,1.15,3.78,0.55,3.27,0.65,1.96,0.28,1.9,0.28,463.4,17.07,96.06,446.4,3.62,8.86,0.54,9.05,1.3,13.24,153.2,19.75,154.2,4.66,10.42,5.49,1.126537786,0.51903925,22.60253165,4.663157895,27.14704159,7.259826782,21.97894737,8.974809607,4.524705882,1.721052632,2.236842105,36.04705882,0.207293915,10.38421053,0.077348066,2.446397188,1.15582894,4.763157895,1.989473684,2.894941634,1.02480916,0.530169889,0.235949367,0.527594937,0.030220493,0.067574578
64.25,0.61,15.07,5.67,0.13,2.82,5.44,2.66,3.16,0.18,26.82,50.14,5.39,19.25,3.81,1.03,3.3,0.46,2.67,0.53,1.59,0.23,1.56,0.23,448.4,14.09,126.58,418,3.14,8.65,0.58,13.06,2.03,13.91,127.68,22.84,178.08,11.45,28.96,5.82,1.903477644,0.613910575,18.30122592,5.544871795,31.82398864,12.33203505,32.14102564,9.061745919,7.039370079,1.711538462,2.442307692,33.51181102,0.282292596,12.33974359,0.073248408,3.558552165,1.366217175,8.371794872,2.115384615,2.347259659,1.069548872,0.92689851,0.501313485,1.267950963,0.064296945,0.16262354
65.06,0.52,14.91,4.94,0.12,2.57,4.91,2.72,4.07,0.17,25.32,47.52,5.18,18.5,3.65,0.98,3.12,0.44,2.54,0.51,1.5,0.22,1.48,0.22,423,13.46,154.8,506.6,2.91,7.61,0.5,13.04,1.61,15.18,121.26,20.2,150.98,11,27.28,6.79,1.881129272,0.5653789,25.07920792,5.141891892,31.42644874,12.27163873,32.10810811,9.008915305,6.936986301,1.716216216,2.466216216,33.22191781,0.365957447,12.5,0.075601375,3.530460624,1.374442793,8.810810811,2.108108108,3.355411313,1.383333333,0.968796434,0.544554455,1.35049505,0.072857332,0.180686184
63.5,0.6,15.69,5.46,0.12,2.81,5.71,2.69,3.23,0.18,24.32,48.3,5.37,19.66,3.97,1.09,3.46,0.48,2.82,0.56,1.64,0.23,1.59,0.24,513.6,14.92,124.04,463,3.04,8.78,0.55,12.06,1.68,14.45,126.5,24.84,183.88,12.53,29.88,5.92,1.63002681,0.58847185,18.63929147,5.522012579,34.42359249,10.97152562,30.37735849,8.478552279,6.125944584,1.773584906,2.496855346,31.86397985,0.241510903,12.36477987,0.078947368,3.237265416,1.31769437,7.58490566,2.176100629,2.517946487,1.037634409,0.808310992,0.504428341,1.202898551,0.068142267,0.162497281
64.57,0.58,16.07,5.63,0.14,2.36,5.16,2.53,2.79,0.19,28.52,55.2,6.26,22.48,4.43,1.12,3.88,0.56,3.36,0.68,2.03,0.3,1.99,0.29,410.8,18.45,110.32,660.4,3.2,8.81,0.53,9.97,1.82,17.21,132.35,23.54,152.46,8.15,16.46,5.32,1.545799458,0.477506775,28.05437553,4.427135678,22.26558266,10.28009245,27.73869347,7.173441734,6.437923251,1.688442211,2.226130653,29.8758465,0.268549172,11.29648241,0.090625,2.991869919,1.218428184,5.010050251,1.949748744,4.331627968,1.032064128,0.540379404,0.346219201,0.699235344,0.053456644,0.107962744
64.56,0.57,15.97,5.57,0.14,2.34,5.1,2.77,2.8,0.19,28.96,56.2,6.33,22.74,4.52,1.12,3.96,0.58,3.44,0.69,2.08,0.3,2.03,0.3,434.6,18.83,99.32,478.2,3.36,8.86,0.55,10.1,1.88,14.54,139,24.04,152.8,7.01,15.01,5.57,1.537971322,0.470525757,19.89184692,4.36453202,23.08019118,10.23300285,27.68472906,7.381837493,6.407079646,1.694581281,2.226600985,30.75221239,0.228531983,11.20197044,0.089285714,2.984599044,1.207647371,4.975369458,1.950738916,3.129581152,1.092929293,0.53637812,0.291597338,0.62437604,0.045876963,0.098232984
65.26,0.57,15.93,5.41,0.13,2.23,5.24,2.23,2.8,0.19,27.7,53.6,6.03,21.86,4.29,1.13,3.78,0.54,3.29,0.67,1.96,0.29,1.91,0.29,418.4,18.11,120.52,764.6,3.16,8.64,0.54,9.37,1.78,13.83,134.88,23.52,150.04,7.79,15.04,5.04,1.52954169,0.477084484,32.5085034,4.523560209,23.10325787,10.40272163,28.06282723,7.447818885,6.456876457,1.722513089,2.246073298,31.44055944,0.288049713,11.44502618,0.091772152,2.959690779,1.207067918,4.905759162,1.979057592,5.095974407,0.960552268,0.517393705,0.331207483,0.639455782,0.051919488,0.100239936
66.26,0.6,15.65,4.74,0.11,2.16,3.7,2.82,3.77,0.19,26.58,49.86,5.94,21.68,4.31,1.11,3.72,0.52,3.04,0.61,1.77,0.26,1.72,0.26,418.4,16.7,158.14,510.8,3.14,10.76,0.67,10.79,2.61,14.58,132.44,19.89,143.76,7.61,19.05,6.59,1.591616766,0.644311377,25.68124686,6.255813953,25.05389222,11.08478069,28.98837209,7.930538922,6.167053364,1.76744186,2.505813953,30.72853828,0.377963671,12.60465116,0.082802548,2.985628743,1.298203593,6.273255814,2.162790698,3.553144129,1.782122905,0.646107784,0.382604324,0.957767722,0.052935448,0.132512521
68,0.53,14.66,4.45,0.1,2.01,4.01,2.65,3.43,0.18,25.78,50.3,5.86,21.36,4.28,1.1,3.65,0.52,3.01,0.6,1.77,0.26,1.72,0.26,434.6,16.62,148.86,569.8,3.47,10.45,0.65,10.82,2.77,14.75,150.06,19.22,138.48,7.39,16.47,6.08,1.551143201,0.628760529,29.64620187,6.075581395,26.14921781,10.75115298,29.24418605,9.028880866,6.023364486,1.75,2.488372093,35.06074766,0.342521859,12.41860465,0.074927954,3.026474128,1.285198556,6.290697674,2.122093023,4.114673599,1.516709512,0.651022864,0.384495317,0.856919875,0.053365107,0.118934142
66.68,0.57,15.32,4.79,0.11,2.18,3.92,2.74,3.5,0.19,29.66,54.8,6.58,23.72,4.68,1.21,4.07,0.57,3.26,0.65,1.88,0.27,1.81,0.27,435.8,18.2,143.82,513.4,3.52,11.05,0.7,10.85,2.4,14.54,152.72,21.64,150.84,12.23,17.96,6.24,1.62967033,0.607142857,23.7245841,6.104972376,23.94505495,11.75420193,30.27624309,8.391208791,6.337606838,1.801104972,2.585635359,32.63247863,0.330013768,13.10497238,0.076704545,3.010989011,1.303296703,5.994475138,2.248618785,3.40360647,1.594736842,0.596153846,0.565157116,0.829944547,0.081079289,0.119066561
67.82,0.55,17.34,2.93,0.03,0.99,3.82,4.3,1.94,0.26,71,122,17,50,7.87,1.31,6.62,0.86,3.97,0.58,1.17,0.1,0.47,0.05,935,17.5,114,482,0.11,11.6,0.55,14.8,1.4,42.4,192,5.3,57.5,2.8,4.9,6.24,4.057142857,0.662857143,90.94339623,24.68085106,53.42857143,108.3580214,259.5744681,10.97142857,9.021601017,8.446808511,16.74468085,24.39644219,0.121925134,106.3829787,0.454545455,6.971428571,2.857142857,31.4893617,14.08510638,8.382608696,1.632545932,0.845714286,0.528301887,0.924528302,0.048695652,0.085217391
73.65,0,13.25,2.31,0,0,2.49,3.15,5.09,0.06,20,39,4,14,2.52,0.73,2.1,0.27,1.3,0.21,0.54,0.07,0.44,0.06,415,3.5,117,826,0.41,5.6,0.37,6,0.5,83,157,1.4,4.1,1.4,2.5,8.24,5.714285714,1.6,590,12.72727273,118.5714286,32.60452628,88.63636364,44.85714286,7.936507937,2.954545455,5.727272727,62.3015873,0.281927711,31.81818182,0.146341463,11.14285714,4,13.63636364,4.772727273,201.4634146,3.314516129,1.714285714,1,1.785714286,0.341463415,0.609756098
74.05,0.03,12.75,2.83,0,0,2.4,2.99,4.91,0.04,24,47,5,17,3.06,0.75,2.61,0.35,1.77,0.31,0.81,0.11,0.84,0.08,366,5.1,118,697,0.28,7.4,0.51,8.1,0.6,83.8,166,1.6,4.8,1.1,0.8,7.89,4.705882353,1.450980392,435.625,8.80952381,71.76470588,20.49427366,55.95238095,32.54901961,7.843137255,2.107142857,3.642857143,54.24836601,0.322404372,20.23809524,0.285714286,9.215686275,3.333333333,9.642857143,3.107142857,145.2083333,3.292887029,1.588235294,0.6875,0.5,0.229166667,0.166666667
73.61,0,13.15,2.06,0,0,2.24,2.95,5.95,0.05,25,49,5,18,3.15,0.87,2.63,0.34,1.67,0.29,0.76,0.1,0.59,0.08,418,4.9,129,1094,0.28,6.1,0.4,7.4,0.5,97.3,160,1.7,4.2,0.9,0.5,8.9,5.102040816,1.244897959,643.5294118,10.33898305,85.30612245,30.39404992,83.05084746,32.65306122,7.936507937,2.830508475,5.338983051,50.79365079,0.30861244,30.50847458,0.285714286,10,3.673469388,12.54237288,4.457627119,260.4761905,3.98206278,1.510204082,0.529411765,0.294117647,0.214285714,0.119047619
74.33,0.01,13.24,1.93,0,0,2.62,2.69,5.15,0.04,29,55,6,21,3.46,1.04,2.77,0.31,1.29,0.2,0.47,0.05,0.29,0.04,512,3.2,97,1108,0.17,5.4,0.29,8,0.4,86.6,144,1.7,4.4,1.1,0.3,7.84,9.0625,1.6875,651.7647059,18.62068966,160,71.72995781,189.6551724,45,8.38150289,4.448275862,11.93103448,41.61849711,0.189453125,72.4137931,0.235294118,17.1875,6.5625,27.5862069,9.551724138,251.8181818,2.996168582,2.5,0.647058824,0.176470588,0.25,0.068181818
74.26,0.04,12.94,2.12,0,0,3.16,2.63,4.78,0.07,26,50,5,18,2.93,0.99,2.37,0.27,1.22,0.2,0.5,0.06,0.34,0.04,512,3.1,80,1210,0.18,4,0.2,6.5,0.4,82.5,152,1.4,4.4,0.7,0.4,7.41,8.387096774,1.290322581,864.2857143,11.76470588,165.1612903,54.85232068,147.0588235,49.03225806,8.873720137,3.588235294,8.617647059,51.87713311,0.15625,52.94117647,0.222222222,16.12903226,5.806451613,19.11764706,6.970588235,275,2.346031746,2.096774194,0.5,0.285714286,0.159090909,0.090909091
67.53,0.42,14.69,5.09,0,0.7,5.59,3.2,2.55,0.22,43,87,10,37,5.12,1.22,3.47,0.3,1.16,0.2,0.75,0.12,0.62,0.06,980,4.3,96,497,0.19,3.4,0.39,6.7,0.7,74,125,2.3,31.4,5.2,4.3,5.75,10,0.790697674,216.0869565,5.483870968,227.9069767,49.74819654,140.3225806,29.06976744,8.3984375,1.870967742,8.258064516,24.4140625,0.097959184,59.67741935,0.315789474,20.23255814,8.604651163,10.80645161,5.596774194,15.82802548,1.028776978,1.558139535,2.260869565,1.869565217,0.165605096,0.136942675
65.88,0.57,13.87,6.54,0,1.28,5.37,3.16,3.07,0.25,43,88,10,35,5.13,1.18,3.58,0.33,1.16,0.17,0.52,0.1,0.67,0.07,848,2.8,106,502,0.2,3,0.37,6.3,0.8,70.6,106,2.3,52.9,3.9,4.5,6.24,15.35714286,1.071428571,218.2608696,4.47761194,302.8571429,46.03564456,131.3432836,37.85714286,8.382066277,1.731343284,7.656716418,20.66276803,0.125,52.23880597,0.35,31.42857143,12.5,9.402985075,5.343283582,9.489603025,1.161350844,2.25,1.695652174,1.956521739,0.073724008,0.085066163
68.19,0.43,14.03,5.42,0,0.9,5.25,3.08,2.51,0.2,48,96,10,39,5.28,1.29,3.63,0.33,1.45,0.26,0.82,0.11,0.55,0.06,976,5.3,107,514,0.23,4.7,0.41,7,0.7,63.5,130,2.9,59.9,4.9,5.3,5.58,9.056603774,0.886792453,177.2413793,8.545454545,184.1509434,62.60069045,174.5454545,24.52830189,9.090909091,2.636363636,9.6,24.62121212,0.109631148,70.90909091,0.260869565,18.11320755,7.358490566,12.72727273,6.6,8.58096828,1.063218391,1.320754717,1.689655172,1.827586207,0.081803005,0.088480801
67.12,0.55,13.19,6.46,0,1.19,5.24,3.08,2.92,0.24,41,81,9,33,4.76,1.1,3.33,0.32,1.43,0.26,0.86,0.13,0.7,0.07,905,5.3,118,533,0.18,3.8,0.44,6.5,0.7,65.6,125,2.9,62.5,4.5,5.5,6,7.735849057,0.716981132,183.7931034,5.428571429,170.754717,42.013261,115.7142857,23.58490566,8.613445378,2.042857143,6.8,26.2605042,0.13038674,47.14285714,0.388888889,15.28301887,6.226415094,9.285714286,4.757142857,8.528,1.146153846,1.226415094,1.551724138,1.896551724,0.072,0.088
66.55,0.48,14.63,5.8,0,0.98,5.12,3.05,3.15,0.24,45,90,10,38,6.08,1.4,4.72,0.5,2.11,0.33,0.8,0.09,0.49,0.06,785,5,97,563,0.24,6.7,0.37,16.3,1,55.4,137,4.5,57,3,5.3,6.2,9,1.34,125.1111111,13.67346939,157,65.87445105,183.6734694,27.4,7.401315789,4.306122449,12.40816327,22.53289474,0.123566879,77.55102041,0.25,18,7.6,33.26530612,9.632653061,9.877192982,1.21021611,3.26,0.666666667,1.177777778,0.052631579,0.092982456
65.83,0.43,15.28,5.31,0,0.79,4.75,3.17,4.2,0.24,47,98,11,42,6.67,1.55,5.06,0.53,2.17,0.33,0.8,0.09,0.47,0.06,834,4.9,108,946,0.08,6.9,0.38,20.1,1.1,69.4,134,4,50.4,3.1,5.1,7.37,9.591836735,1.408163265,236.5,14.68085106,170.2040816,71.72995781,208.5106383,27.34693878,7.046476762,4.617021277,14.19148936,20.08995502,0.129496403,89.36170213,0.75,20,8.571428571,42.76595745,10.76595745,18.76984127,1.552966102,4.102040816,0.775,1.275,0.061507937,0.101190476
66.96,0.45,14.63,5.63,0,0.96,4.79,3.08,3.28,0.22,64,131,15,71,8.23,1.57,6.21,0.63,2.5,0.37,0.89,0.09,0.51,0.06,808,5.5,101,679,0.14,7.6,0.42,25.3,1.1,60.3,139,4.1,54.9,3.9,4.8,6.36,11.63636364,1.381818182,165.6097561,14.90196078,146.9090909,90.0140647,256.8627451,25.27272727,7.776427704,4.901960784,16.1372549,16.88942892,0.125,139.2156863,0.428571429,23.81818182,12.90909091,49.60784314,12.17647059,12.36794171,1.327731092,4.6,0.951219512,1.170731707,0.071038251,0.087431694
52.74,0.94,19.73,8.17,0.13,4.88,8.89,3.9,0.31,0.31,11,23,3,13.2,3,1.23,2.7,0.39,2.1,0.43,1.2,0.14,0.98,0.14,807,11,2.2,85,0.58,1.8,0.13,0.6,0.14,5.9,15,21,231,30,25,4.21,1,0.163636364,4.047619048,1.836734694,73.36363636,8.051321795,23.46938776,1.363636364,3.666666667,2.142857143,3.06122449,5,0.002726146,13.46938776,0.24137931,2.090909091,1.2,0.612244898,2.755102041,0.367965368,0.473623853,0.054545455,1.428571429,1.19047619,0.12987013,0.108225108
53.21,0.83,19.7,8.02,0.14,4.62,8.68,3.93,0.64,0.23,11,24,3.2,13.9,3.4,1.1,3.1,0.44,2.7,0.55,1.6,0.2,1.32,0.21,720,14,7.67,183,1.1,2.4,0.16,0.8,0.24,6,37,23,241,23,23,4.57,0.785714286,0.171428571,7.956521739,1.818181818,51.42857143,5.977496484,18.18181818,2.642857143,3.235294118,2.045454545,2.575757576,10.88235294,0.010652778,10.53030303,0.190909091,1.714285714,0.992857143,0.606060606,2.348484848,0.7593361,0.526315789,0.057142857,1,1,0.095435685,0.095435685
55.24,0.78,18.06,7.88,0.15,4.49,8.2,3.9,1.06,0.24,14,31,4,17,3.8,1.18,3.3,0.46,2.8,0.59,1.7,0.25,1.59,0.24,578,15,19,188,2.2,3.2,0.25,4.83,1.17,8.4,78,26,221,21,34,4.96,0.933333333,0.213333333,7.230769231,2.012578616,38.53333333,6.315845341,19.49685535,5.2,3.684210526,1.761006289,2.389937107,20.52631579,0.032871972,10.6918239,0.109090909,2.066666667,1.133333333,3.037735849,2.075471698,0.850678733,0.604477612,0.322,0.807692308,1.307692308,0.095022624,0.153846154
56.86,0.91,17.58,6.79,0.13,4.35,6.84,4.2,2.06,0.28,20,42,5.2,21.1,4.6,1.35,3.9,0.54,3.2,0.63,1.9,0.25,1.66,0.24,609,19,47,377,3.6,6.7,0.39,2.3,0.57,8,150,23,196,44,83,6.25,1.052631579,0.352631579,16.39130435,4.036144578,32.05263158,8.642163591,25.30120482,7.894736842,4.347826087,1.927710843,2.771084337,32.60869565,0.077175698,12.71084337,0.066666667,2.210526316,1.110526316,1.385542169,2.34939759,1.923469388,0.914074074,0.121052632,1.913043478,3.608695652,0.224489796,0.423469388
59.01,0.7,17.7,6.31,0.11,3.5,6.5,3.99,1.98,0.19,14,29,3.6,14.1,3.1,0.91,3.5,0.51,2.9,0.56,1.5,0.22,1.36,0.21,531,16,51,357,1.5,3.5,0.19,2.7,0.5,10.8,123,14,136,12,22,5.98,0.875,0.21875,25.5,2.573529412,33.1875,7.383966245,21.32352941,7.6875,4.516129032,2.132352941,2.279411765,39.67741935,0.096045198,10.36764706,0.14,1.8125,0.88125,1.985294118,2.573529412,2.625,0.919129082,0.16875,0.857142857,1.571428571,0.088235294,0.161764706
64.2,0.48,16.3,5.06,0.1,2.87,5.36,3.96,1.51,0.14,10,20,2.6,10.3,2.4,0.82,2.7,0.41,2.4,0.48,1.3,0.19,1.18,0.18,487,11,34,319,0.9,2.2,0.28,1.09,0.26,9.4,66,10,104,9,17,5.48,0.909090909,0.2,31.9,1.86440678,44.27272727,6.078809984,16.94915254,6,4.166666667,2.033898305,2.033898305,27.5,0.069815195,8.728813559,0.2,1.818181818,0.936363636,0.923728814,2.288135593,3.067307692,1.020992366,0.099090909,0.9,1.7,0.086538462,0.163461538
59.69,0.65,17.63,6.14,0.12,3.72,6.36,3.94,1.56,0.17,12,26,3.1,12.8,2.9,0.86,2.7,0.41,2.4,0.49,1.4,0.21,1.36,0.22,454,15,34,407,2.6,2.8,0.22,1.63,0.48,11.2,115,19,147,19,33,5.5,0.8,0.186666667,21.42105263,2.058823529,30.26666667,6.329113924,19.11764706,7.666666667,4.137931034,1.764705882,2.132352941,39.65517241,0.074889868,9.411764706,0.084615385,1.733333333,0.853333333,1.198529412,1.985294118,2.768707483,0.865384615,0.108666667,1,1.736842105,0.129251701,0.224489796
56.76,0.66,18.4,7.48,0.14,3.84,7.26,3.91,1.36,0.19,13,25,3.4,15,3.1,1.01,2.9,0.53,2.7,0.58,1.7,0.27,1.73,0.28,424,16,27,270,4.9,2.7,0.21,1.99,0.59,11.2,70,20,168,12,14,5.27,0.8125,0.16875,13.5,1.560693642,26.5,5.390112436,14.45086705,4.375,4.193548387,1.560693642,1.791907514,22.58064516,0.063679245,8.670520231,0.057142857,1.5625,0.9375,1.150289017,1.676300578,1.607142857,0.725738397,0.124375,0.6,0.7,0.071428571,0.083333333
57.59,0.6,17.79,7.23,0.13,3.95,7.41,3.79,1.24,0.27,15,30,4.2,17.3,3.8,1.11,3.2,0.52,2.8,0.61,1.5,0.24,1.51,0.22,607,15,31,292,5.1,2.4,0.15,2.03,0.56,10.6,85,17,153,19,41,5.03,1,0.16,17.17647059,1.589403974,40.46666667,7.125492497,19.86754967,5.666666667,3.947368421,1.854304636,2.516556291,22.36842105,0.05107084,11.45695364,0.043137255,2,1.153333333,1.344370861,2.119205298,1.908496732,0.679063361,0.135333333,1.117647059,2.411764706,0.124183007,0.267973856
54.79,0.66,19.2,7.77,0.14,4.28,7.81,4.29,0.81,0.25,14,29,4,16.8,3.7,1.11,3.2,0.57,2.8,0.61,1.6,0.25,1.61,0.24,611,16,11,226,5.8,3.9,0.28,2.02,0.54,10.2,110,21,172,22,36,5.1,0.875,0.24375,10.76190476,2.422360248,38.1875,6.237387635,18.01242236,6.875,3.783783784,1.739130435,2.298136646,29.72972973,0.018003273,10.43478261,0.04137931,1.8125,1.05,1.254658385,1.98757764,1.313953488,0.652399481,0.12625,1.047619048,1.714285714,0.127906977,0.209302326
62.65,0.64,16.41,5.7,0.09,3.02,5.25,3.58,2.49,0.17,11,24,3.1,13,2.8,0.87,2.4,0.44,2.3,0.48,1.3,0.18,1.19,0.19,440,13,65,526,7,4.1,0.26,1.4,0.41,14.1,114,14,125,16,33,6.07,0.846153846,0.315384615,37.57142857,3.445378151,33.84615385,6.630500301,20.16806723,8.769230769,3.928571429,1.932773109,2.352941176,40.71428571,0.147727273,10.92436975,0.027142857,1.846153846,1,1.176470588,2.016806723,4.208,1.156370656,0.107692308,1.142857143,2.357142857,0.128,0.264
62.25,0.6,16.54,5.7,0.1,3,5.59,3.68,2.38,0.16,13,26,3.5,14.1,3.1,0.92,2.6,0.45,2.5,0.53,1.4,0.23,1.43,0.21,420,13,58,428,6.8,3.8,0.23,1.43,0.38,14,105,15,117,15,24,6.06,1,0.292307692,28.53333333,2.657342657,32.30769231,6.520905255,18.18181818,8.076923077,4.193548387,1.748251748,2.167832168,33.87096774,0.138095238,9.86013986,0.030882353,2,1.084615385,1,1.818181818,3.658119658,1.084990958,0.11,1,1.6,0.128205128,0.205128205
56.16,0.76,18.18,7.67,0.13,4.1,7.45,3.94,1.35,0.25,14,28,3.6,15,3.2,1.03,2.7,0.48,2.6,0.55,1.5,0.22,1.32,0.21,529,14,37,283,4.3,3.7,0.24,3.8,1.1,10.5,88,19,183,18,31,5.29,1,0.264285714,14.89473684,2.803030303,37.78571429,7.607722798,21.21212121,6.285714286,4.375,1.96969697,2.424242424,27.5,0.069943289,11.36363636,0.048837209,2,1.071428571,2.878787879,2.045454545,1.546448087,0.70941337,0.271428571,0.947368421,1.631578947,0.098360656,0.169398907
55.86,0.69,18.7,7.48,0.14,3.86,7.13,4.64,1.27,0.23,16,32,4.7,19.4,4.1,1.23,3.4,0.62,3.2,0.7,1.7,0.29,1.75,0.26,619,17,22,331,7.1,3.6,0.22,2.02,0.47,11.7,119,18,157,21,31,5.92,0.941176471,0.211764706,18.38888889,2.057142857,36.41176471,6.558167571,18.28571429,7,3.902439024,1.828571429,2.342857143,29.02439024,0.035541195,11.08571429,0.036619718,1.882352941,1.141176471,1.154285714,1.942857143,2.108280255,0.830028329,0.118823529,1.166666667,1.722222222,0.133757962,0.197452229
60.52,0.65,17.21,6.43,0.11,3.27,6.26,3.71,1.63,0.2,14,27,3.7,15,3,1.03,2.7,0.48,2.6,0.58,1.5,0.23,1.48,0.23,488,15,42,351,5.1,3.3,0.23,1.23,0.31,12.3,93,16,136,13,21,5.35,0.933333333,0.22,21.9375,2.22972973,32.53333333,6.785266279,18.24324324,6.2,4.666666667,1.756756757,2.027027027,31,0.086065574,10.13513514,0.045098039,1.8,1,0.831081081,1.824324324,2.580882353,0.854132901,0.082,0.8125,1.3125,0.095588235,0.154411765
56.76,0.66,18.4,7.48,0.14,3.84,7.26,3.91,1.36,0.19,12.8,25.21,3.44,15.04,3.05,1.01,2.87,0.53,2.66,0.58,1.69,0.27,1.73,0.28,424.1,15.59,26.5,270.5,4.93,2.73,0.21,1.99,0.59,11.23,69.8,20.3,168.4,12.3,13.5,5.27,0.821039128,0.175112251,13.32512315,1.578034682,27.20333547,5.30718763,14.57225434,4.477228993,4.196721311,1.537572254,1.76300578,22.8852459,0.062485263,8.693641618,0.056795132,1.617062219,0.964720975,1.150289017,1.658959538,1.606294537,0.725738397,0.127645927,0.60591133,0.665024631,0.07304038,0.080166271
59.01,0.7,17.7,6.31,0.11,3.5,6.5,3.99,1.98,0.19,14.1,28.6,3.58,14.1,3.05,0.91,3.47,0.51,2.91,0.56,1.54,0.22,1.36,0.21,531,15.5,51,357,1.47,3.45,0.19,2.7,0.5,10.8,123,13.6,136,12,22.3,5.98,0.909677419,0.222580645,26.25,2.536764706,34.25806452,7.436708861,21.02941176,7.935483871,4.62295082,2.139705882,2.242647059,40.32786885,0.096045198,10.36764706,0.142857143,1.84516129,0.909677419,1.985294118,2.551470588,2.625,0.919129082,0.174193548,0.882352941,1.639705882,0.088235294,0.163970588
64.2,0.48,16.3,5.06,0.1,2.87,5.36,3.96,1.51,0.14,10.4,20.2,2.61,10.3,2.42,0.82,2.74,0.41,2.42,0.48,1.3,0.19,1.18,0.18,487,11.3,34,319,0.86,2.19,0.28,1.09,0.26,9.37,66,9.86,104,8.92,16.8,5.48,0.920353982,0.19380531,32.35294118,1.855932203,43.09734513,6.321962383,17.11864407,5.840707965,4.297520661,2.050847458,2.050847458,27.27272727,0.069815195,8.728813559,0.209302326,1.787610619,0.911504425,0.923728814,2.322033898,3.067307692,1.020992366,0.096460177,0.904665314,1.703853955,0.085769231,0.161538462
